2021-01-11 23:45:47, 101, 1021.8702328169107, 181, -0.00046673214435577395, 197.0958543701172
2021-01-11 23:45:48, 102, 1022.800312136787, 160, -0.00037195322569459675, 1176.839703125
2021-01-11 23:45:56, 107, 1024.601685524904, 181, -0.00031581948697566986, 962.943033203125
2021-01-11 23:45:57, 108, 1024.7479622182827, 181, -0.00037905436754226684, 208.71475732421874
2021-01-11 23:45:58, 109, 1027.0369622387784, 154, -0.0002903055846691132, 368.79392224121096
2021-01-11 23:46:08, 116, 1028.0102488408722, 185, -0.0003846479654312134, 218.86327294921875
2021-01-11 23:52:37, 398, 1028.0227495960864, 183, -0.00041985101997852323, 387.136244140625
2021-01-11 23:52:38, 399, 1028.3193395250878, 157, -0.0003872784972190857, 285.288232421875
2021-01-11 23:52:38, 400, 1028.4940963799868, 148, -0.0003435516208410263, 190.14243969726562
2021-01-11 23:52:43, 401, 1028.8498192448214, 153, -0.0003700920045375824, 81.98348291015625
2021-01-11 23:53:17, 426, 1028.9040639870636, 150, -0.00034583938121795653, 119.43734844970703
2021-01-11 23:53:20, 429, 1029.4697420395348, 152, -0.0004021647274494171, 248.98612768554688
2021-01-11 23:53:33, 440, 1030.7911487489378, 163, -0.00018394100666046143, 424.26302001953127
2021-01-11 23:53:43, 446, 1031.026031396352, 172, -0.0004683147668838501, 611.1168916015625
2021-01-11 23:53:44, 447, 1031.8243682575767, 175, -0.00039433932304382325, 318.8241811523437
2021-01-11 23:53:49, 449, 1033.6312654784922, 158, -0.00036727741360664367, 929.2756235351562
2021-01-11 23:53:50, 450, 1034.2710786065586, 165, -0.00034420377016067505, 241.70331298828125
2021-01-11 23:53:51, 451, 1035.6368875074993, 182, -0.00034854146838188174, 359.6589768066406
2021-01-11 23:54:01, 458, 1036.7240957481981, 167, -0.0003806891143321991, 475.00951513671873
2021-01-11 23:54:02, 459, 1038.7344365549516, 162, -0.00035102444887161253, 418.453048828125
2021-01-11 23:54:16, 470, 1039.247459090576, 172, -0.0003702198714017868, 418.65297314453124
2021-01-11 23:54:17, 472, 1039.313154051767, 175, -0.0004102986752986908, 104.45564245605469
2021-01-11 23:54:23, 473, 1040.0037152089615, 184, -0.00036802081670612096, 300.828146484375
2021-01-11 23:54:24, 474, 1040.9700369105785, 169, -0.0003669518008828163, 315.9529189453125
2021-01-11 23:54:24, 475, 1042.969595933371, 152, -0.0003431370258331299, 404.6564697265625
2021-01-11 23:54:25, 476, 1043.4668390425813, 172, -0.00035415029525756836, 395.3539135742187
2021-01-11 23:55:01, 503, 1044.629113424608, 167, -0.00047338998317718507, 1119.138833984375
2021-01-11 23:55:19, 515, 1045.3713657908345, 166, -0.00037608063220977785, 245.4115499267578
2021-01-11 23:55:20, 516, 1046.4129954030054, 174, -0.0003598116636276245, 423.25041552734376
